month,country,device,age_group,gender,sessions,conversions,revenue_gbp
2024-02,United States,Mobile,18-24,Unknown,630,46,22573.35
2024-02,United States,Mobile,25-34,Male,344,9,5246.62
2024-02,United States,Mobile,25-34,Female,366,9,6004.03
2024-02,United States,Mobile,25-34,Unknown,590,17,1953.8
2024-02,United States,Mobile,35-44,Male,649,28,15935.83
2024-02,United States,Mobile,35-44,Female,82,4,1065.01
2024-02,United States,Mobile,35-44,Unknown,318,17,7795.13
2024-02,United States,Mobile,45-54,Male,722,41,26444.6
2024-02,United States,Mobile,45-54,Female,212,12,5107.8
2024-02,United States,Mobile,45-54,Unknown,399,9,4388.08
2024-02,United States,Mobile,55-64,Male,209,7,1768.42
2024-02,United States,Mobile,55-64,Female,582,17,8384.23
2024-02,United States,Mobile,55-64,Unknown,718,56,27865.38
2024-02,United States,Mobile,65+,Male,340,25,10211.7
2024-02,United States,Mobile,65+,Female,536,38,15352.22
2024-02,United States,Mobile,65+,Unknown,631,31,19024.38
2024-02,United States,Tablet,18-24,Male,532,39,19224.99
2024-02,United States,Tablet,18-24,Female,756,40,24512.22
2024-02,United States,Tablet,18-24,Unknown,667,16,10994.92
2024-02,United States,Tablet,25-34,Male,665,30,7326.08
2024-02,United States,Tablet,25-34,Female,33,1,376.43
2024-02,United States,Tablet,25-34,Unknown,298,12,7855.04
2024-02,United States,Tablet,35-44,Male,721,21,4104.26
2024-02,United States,Tablet,35-44,Female,708,27,15727.75
2024-02,United States,Tablet,35-44,Unknown,453,25,12232.42
2024-02,United States,Tablet,45-54,Male,247,17,9133.76
2024-02,United States,Tablet,45-54,Female,797,46,28515.97
2024-02,United States,Tablet,45-54,Unknown,35,0,0.0
2024-02,United States,Tablet,55-64,Male,251,16,5067.31
2024-02,United States,Tablet,55-64,Female,579,29,12157.0
2024-02,United States,Tablet,55-64,Unknown,326,7,4155.47
2024-02,United States,Tablet,65+,Male,50,1,203.33
2024-02,United States,Tablet,65+,Female,788,41,8925.32
2024-02,United States,Tablet,65+,Unknown,46,1,236.37
2024-02,Australia,Desktop,18-24,Male,593,43,26089.04
2024-02,Australia,Desktop,18-24,Female,476,13,7450.06
2024-02,Australia,Desktop,18-24,Unknown,282,15,7670.63
2024-02,Australia,Desktop,25-34,Male,200,14,1932.86
2024-02,Australia,Desktop,25-34,Female,118,5,1553.49
2024-02,Australia,Desktop,25-34,Unknown,289,16,8215.63
2024-02,Australia,Desktop,35-44,Male,512,15,4591.47
2024-02,Australia,Desktop,35-44,Female,529,40,6261.12
2024-02,Australia,Desktop,35-44,Unknown,175,4,555.35
2024-02,Australia,Desktop,45-54,Male,727,37,20833.49
2024-02,Australia,Desktop,45-54,Female,552,31,18433.17
2024-02,Australia,Desktop,45-54,Unknown,602,32,19182.77
2024-02,Australia,Desktop,55-64,Male,271,4,2131.72
2024-02,Australia,Desktop,55-64,Female,725,12,2920.8
2024-02,Australia,Desktop,55-64,Unknown,288,3,2088.77
2024-02,Australia,Desktop,65+,Male,141,4,2523.81
2024-02,Australia,Desktop,65+,Female,655,13,4686.22
2024-02,Australia,Desktop,65+,Unknown,543,39,22763.31
2024-02,Australia,Mobile,18-24,Male,281,16,6626.3
2024-02,Australia,Mobile,18-24,Female,401,18,7783.28
2024-02,Australia,Mobile,18-24,Unknown,544,18,5495.99
2024-02,Australia,Mobile,25-34,Male,73,3,1076.5
2024-02,Australia,Mobile,25-34,Female,42,2,1290.63
2024-02,Australia,Mobile,25-34,Unknown,73,1,156.26
2024-02,Australia,Mobile,35-44,Male,386,28,7914.53
2024-02,Australia,Mobile,35-44,Female,664,21,10721.72
2024-02,Australia,Mobile,35-44,Unknown,554,32,20937.08
2024-02,Australia,Mobile,45-54,Male,340,14,5968.06
2024-02,Australia,Mobile,45-54,Female,95,3,745.41
2024-02,Australia,Mobile,45-54,Unknown,207,3,1818.19
2024-02,Australia,Mobile,55-64,Male,678,38,22734.38
2024-02,Australia,Mobile,55-64,Female,305,12,6397.78
2024-02,Australia,Mobile,55-64,Unknown,696,15,5328.62
2024-02,Australia,Mobile,65+,Male,707,15,5318.83
2024-02,Australia,Mobile,65+,Female,415,19,7727.27
2024-02,Australia,Mobile,65+,Unknown,628,25,4896.76
2024-02,Australia,Tablet,18-24,Male,475,35,12401.83
2024-02,Australia,Tablet,18-24,Female,194,10,3588.92
2024-02,Australia,Tablet,18-24,Unknown,25,1,653.77
2024-02,Australia,Tablet,25-34,Male,482,36,13013.85
2024-02,Australia,Tablet,25-34,Female,400,5,1506.76
2024-02,Australia,Tablet,25-34,Unknown,572,34,20158.72
2024-02,Australia,Tablet,35-44,Male,436,32,5600.82
2024-02,Australia,Tablet,35-44,Female,544,32,11661.69
2024-02,Australia,Tablet,35-44,Unknown,544,9,1835.51
2024-02,Australia,Tablet,45-54,Male,610,18,4274.84
2024-02,Australia,Tablet,45-54,Female,622,46,19244.36
2024-02,Australia,Tablet,45-54,Unknown,40,1,610.13
2024-02,Australia,Tablet,55-64,Male,81,2,382.7
2024-02,Australia,Tablet,55-64,Female,124,6,1472.25
2024-02,Australia,Tablet,55-64,Unknown,245,3,1523.14
2024-02,Australia,Tablet,65+,Male,446,28,6790.78
2024-02,Australia,Tablet,65+,Female,204,3,951.26
2024-02,Australia,Tablet,65+,Unknown,303,11,2319.72
2024-02,Canada,Desktop,18-24,Male,491,8,2389.93
2024-02,Canada,Desktop,18-24,Female,476,29,13839.57
2024-02,Canada,Desktop,18-24,Unknown,163,2,1221.01
2024-02,Canada,Desktop,25-34,Male,170,5,1807.64
2024-02,Canada,Desktop,25-34,Female,495,12,6927.93
2024-02,Canada,Desktop,25-34,Unknown,710,41,25151.54
2024-02,Canada,Desktop,35-44,Male,534,27,10535.03
2024-02,Canada,Desktop,35-44,Female,545,9,985.32
2024-02,Canada,Desktop,35-44,Unknown,126,6,4015.41
2024-02,Canada,Desktop,45-54,Male,749,39,13021.95
2024-02,Canada,Desktop,45-54,Female,627,21,2909.31
2024-02,Canada,Desktop,45-54,Unknown,367,25,10138.5
2024-02,Canada,Desktop,55-64,Male,675,13,6092.19
2024-02,Canada,Desktop,55-64,Female,597,36,14166.11
2024-02,Canada,Desktop,55-64,Unknown,657,13,2064.01
2024-02,Canada,Desktop,65+,Male,444,16,10238.97
2024-02,Canada,Desktop,65+,Female,631,25,12690.96
2024-02,Canada,Desktop,65+,Unknown,353,15,8455.88
2024-02,Canada,Mobile,18-24,Male,293,14,7132.54
2024-02,Canada,Mobile,18-24,Female,394,16,4403.37
2024-02,Canada,Mobile,18-24,Unknown,681,42,25380.29
2024-02,Canada,Mobile,25-34,Male,73,5,669.44
2024-02,Canada,Mobile,25-34,Female,226,3,1755.96
2024-02,Canada,Mobile,25-34,Unknown,150,2,975.44
2024-02,Canada,Mobile,35-44,Male,596,27,11779.47
2024-02,Canada,Mobile,35-44,Female,448,5,1139.14
2024-02,Canada,Mobile,35-44,Unknown,752,41,25760.24
2024-02,Canada,Mobile,45-54,Male,144,4,1359.44
2024-02,Canada,Mobile,45-54,Female,611,8,3913.16
2024-02,Canada,Mobile,45-54,Unknown,47,0,0.0
2024-02,Canada,Mobile,55-64,Male,633,18,9196.32
2024-02,Canada,Mobile,55-64,Female,372,12,5703.12
2024-02,Canada,Mobile,55-64,Unknown,433,26,6345.46
2024-02,Canada,Mobile,65+,Male,344,15,1901.88
2024-02,Canada,Mobile,65+,Female,712,48,23952.89
2024-02,Canada,Mobile,65+,Unknown,362,5,3114.04
2024-02,Canada,Tablet,18-24,Male,257,6,1610.94
2024-02,Canada,Tablet,18-24,Female,57,2,391.62
2024-02,Canada,Tablet,18-24,Unknown,12,0,0.0
2024-02,Canada,Tablet,25-34,Male,143,9,1838.59
2024-02,Canada,Tablet,25-34,Female,619,38,19421.22
2024-02,Canada,Tablet,25-34,Unknown,70,4,1328.17
2024-02,Canada,Tablet,35-44,Male,106,6,2079.87
2024-02,Canada,Tablet,35-44,Female,338,3,1267.45
2024-02,Canada,Tablet,35-44,Unknown,544,31,15162.34
2024-02,Canada,Tablet,45-54,Male,564,44,23890.57
2024-02,Canada,Tablet,45-54,Female,484,20,8123.37
2024-02,Canada,Tablet,45-54,Unknown,568,31,11068.44
2024-02,Canada,Tablet,55-64,Male,155,2,624.31
2024-02,Canada,Tablet,55-64,Female,73,4,639.34
2024-02,Canada,Tablet,55-64,Unknown,49,2,210.6
2024-02,Canada,Tablet,65+,Male,100,2,872.75
2024-02,Canada,Tablet,65+,Female,698,8,3940.21
2024-02,Canada,Tablet,65+,Unknown,431,22,3575.43
2024-02,Germany,Desktop,18-24,Male,181,1,322.79
2024-02,Germany,Desktop,18-24,Female,614,44,19821.32
2024-02,Germany,Desktop,18-24,Unknown,73,2,971.1
2024-02,Germany,Desktop,25-34,Male,295,22,7748.17
2024-02,Germany,Desktop,25-34,Female,383,20,6129.41
2024-02,Germany,Desktop,25-34,Unknown,317,5,1058.19
2024-02,Germany,Desktop,35-44,Male,347,5,1817.57
2024-02,Germany,Desktop,35-44,Female,590,39,20001.51
2024-02,Germany,Desktop,35-44,Unknown,543,24,13201.2
2024-02,Germany,Desktop,45-54,Male,678,18,5627.25
2024-02,Germany,Desktop,45-54,Female,94,5,2794.74
2024-02,Germany,Desktop,45-54,Unknown,311,20,8526.83
2024-02,Germany,Desktop,55-64,Male,752,27,10709.59
2024-02,Germany,Desktop,55-64,Female,372,8,4861.12
2024-02,Germany,Desktop,55-64,Unknown,424,26,15441.36
2024-02,Germany,Desktop,65+,Male,46,2,460.9
2024-02,Germany,Desktop,65+,Female,527,31,20869.78
2024-02,Germany,Desktop,65+,Unknown,537,41,11527.38
2024-02,Germany,Mobile,18-24,Male,632,45,9249.54
2024-02,Germany,Mobile,18-24,Female,345,21,2110.69
2024-02,Germany,Mobile,18-24,Unknown,761,13,7583.18
2024-02,Germany,Mobile,25-34,Male,338,5,1394.57
2024-02,Germany,Mobile,25-34,Female,504,8,1690.73
2024-02,Germany,Mobile,25-34,Unknown,413,7,2366.48
2024-02,Germany,Mobile,35-44,Male,430,16,10116.88
2024-02,Germany,Mobile,35-44,Female,338,14,8470.44
2024-02,Germany,Mobile,35-44,Unknown,316,11,7547.92
2024-02,Germany,Mobile,45-54,Male,316,14,5457.5
2024-02,Germany,Mobile,45-54,Female,27,0,0.0
2024-02,Germany,Mobile,45-54,Unknown,769,7,1868.88
2024-02,Germany,Mobile,55-64,Male,183,10,6523.2
2024-02,Germany,Mobile,55-64,Female,189,11,5654.63
2024-02,Germany,Mobile,55-64,Unknown,72,2,1370.64
2024-02,Germany,Mobile,65+,Male,599,12,8075.62
2024-02,Germany,Mobile,65+,Female,790,40,19871.7
2024-02,Germany,Mobile,65+,Unknown,142,10,3299.81
2024-02,Germany,Tablet,18-24,Male,482,14,1766.92
2024-02,Germany,Tablet,18-24,Female,218,7,4633.89
2024-02,Germany,Tablet,18-24,Unknown,124,2,851.86
2024-02,Germany,Tablet,25-34,Male,144,6,1610.76
2024-02,Germany,Tablet,25-34,Female,108,2,305.01
2024-02,Germany,Tablet,25-34,Unknown,100,5,2818.03
2024-02,Germany,Tablet,35-44,Male,757,42,25569.15
2024-02,Germany,Tablet,35-44,Female,389,22,9140.83
2024-02,Germany,Tablet,35-44,Unknown,585,40,16495.35
2024-02,Germany,Tablet,45-54,Male,209,10,6366.34
2024-02,Germany,Tablet,45-54,Female,469,19,8743.05
2024-02,Germany,Tablet,45-54,Unknown,259,19,3436.97
2024-02,Germany,Tablet,55-64,Male,397,7,2994.4
2024-02,Germany,Tablet,55-64,Female,333,11,3855.56
2024-02,Germany,Tablet,55-64,Unknown,418,6,2831.32
2024-02,Germany,Tablet,65+,Male,533,42,26662.92
2024-02,Germany,Tablet,65+,Female,17,0,0.0
2024-02,Germany,Tablet,65+,Unknown,642,44,27242.79
2024-02,France,Desktop,18-24,Male,257,18,2822.9
2024-02,France,Desktop,18-24,Female,332,22,4419.75
2024-02,France,Desktop,18-24,Unknown,374,28,16791.09
2024-02,France,Desktop,25-34,Male,364,8,4960.32
2024-02,France,Desktop,25-34,Female,337,13,3679.69
2024-02,France,Desktop,25-34,Unknown,334,14,6108.65
2024-02,France,Desktop,35-44,Male,66,3,1904.95
2024-02,France,Desktop,35-44,Female,425,24,10895.68
2024-02,France,Desktop,35-44,Unknown,468,23,7709.1
2024-02,France,Desktop,45-54,Male,782,16,2054.67
2024-02,France,Desktop,45-54,Female,613,33,3556.77
2024-02,France,Desktop,45-54,Unknown,70,5,1544.18
2024-02,France,Desktop,55-64,Male,638,37,6251.21
2024-02,France,Desktop,55-64,Female,185,14,3033.55
2024-02,France,Desktop,55-64,Unknown,737,48,11771.82
2024-02,France,Desktop,65+,Male,381,26,7739.0
2024-02,France,Desktop,65+,Female,466,29,3690.12
2024-02,France,Desktop,65+,Unknown,554,37,9087.33
2024-02,France,Mobile,18-24,Male,541,28,15395.55
2024-02,France,Mobile,18-24,Female,303,19,7640.15
2024-02,France,Mobile,18-24,Unknown,279,11,7486.73
2024-02,France,Mobile,25-34,Male,695,40,26009.66
2024-02,France,Mobile,25-34,Female,443,30,5756.67
2024-02,France,Mobile,25-34,Unknown,681,54,12457.6
2024-02,France,Mobile,35-44,Male,509,10,2932.94
2024-02,France,Mobile,35-44,Female,769,26,9431.95
2024-02,France,Mobile,35-44,Unknown,225,15,7805.07
2024-02,France,Mobile,45-54,Male,155,7,4388.3
2024-02,France,Mobile,45-54,Female,507,34,21825.86
2024-02,France,Mobile,45-54,Unknown,666,45,27926.45
2024-02,France,Mobile,55-64,Male,719,52,8516.36
2024-02,France,Mobile,55-64,Female,565,12,2552.66
2024-02,France,Mobile,55-64,Unknown,650,12,5102.4
2024-02,France,Mobile,65+,Male,194,10,3148.05
2024-02,France,Mobile,65+,Female,87,2,1127.07
2024-02,France,Mobile,65+,Unknown,208,5,1441.85
2024-02,France,Tablet,18-24,Male,181,2,490.83
2024-02,France,Tablet,18-24,Female,716,47,21558.41
2024-02,France,Tablet,18-24,Unknown,421,25,14127.55
2024-02,France,Tablet,25-34,Male,501,27,9644.11
2024-02,France,Tablet,25-34,Female,532,18,10313.21
2024-02,France,Tablet,25-34,Unknown,435,8,2132.31
2024-02,France,Tablet,35-44,Male,586,28,15387.54
2024-02,France,Tablet,35-44,Female,488,10,1645.67
2024-02,France,Tablet,35-44,Unknown,391,25,5322.74
2024-02,France,Tablet,45-54,Male,524,33,5140.36
2024-02,France,Tablet,45-54,Female,326,4,2505.63
2024-02,France,Tablet,45-54,Unknown,180,9,1937.39
2024-02,France,Tablet,55-64,Male,348,4,2061.79
2024-02,France,Tablet,55-64,Female,105,5,2619.84
2024-02,France,Tablet,55-64,Unknown,779,46,9575.17
2024-02,France,Tablet,65+,Male,114,2,404.88
2024-02,France,Tablet,65+,Female,682,19,9747.14
2024-02,France,Tablet,65+,Unknown,424,27,14393.87
2024-02,Ireland,Desktop,18-24,Male,650,9,4538.03
2024-02,Ireland,Desktop,18-24,Female,204,12,4323.93
2024-02,Ireland,Desktop,18-24,Unknown,253,2,1269.87
2024-02,Ireland,Desktop,25-34,Male,88,5,1370.57
2024-02,Ireland,Desktop,25-34,Female,142,8,3453.19
2024-02,Ireland,Desktop,25-34,Unknown,683,14,9676.1
2024-02,Ireland,Desktop,35-44,Male,34,1,246.79
2024-02,Ireland,Desktop,35-44,Female,671,23,11928.35
2024-02,Ireland,Desktop,35-44,Unknown,253,9,4688.38
2024-02,Ireland,Desktop,45-54,Male,751,13,7039.54
2024-02,Ireland,Desktop,45-54,Female,346,5,1509.09
2024-02,Ireland,Desktop,45-54,Unknown,791,8,4652.99
2024-02,Ireland,Desktop,55-64,Male,235,7,2176.52
2024-02,Ireland,Desktop,55-64,Female,500,26,3613.28
2024-02,Ireland,Desktop,55-64,Unknown,162,2,573.26
2024-02,Ireland,Desktop,65+,Male,512,15,4423.09
2024-02,Ireland,Desktop,65+,Female,83,4,533.93
2024-02,Ireland,Desktop,65+,Unknown,728,16,9856.75
2024-02,Ireland,Mobile,18-24,Male,537,36,5124.94
2024-02,Ireland,Mobile,18-24,Female,517,16,4667.44
2024-02,Ireland,Mobile,18-24,Unknown,221,13,5930.33
2024-02,Ireland,Mobile,25-34,Male,148,8,1637.6
2024-02,Ireland,Mobile,25-34,Female,389,23,8272.39
2024-02,Ireland,Mobile,25-34,Unknown,534,42,19318.7
2024-02,Ireland,Mobile,35-44,Male,622,31,7447.33
2024-02,Ireland,Mobile,35-44,Female,434,7,1750.2
2024-02,Ireland,Mobile,35-44,Unknown,669,35,14877.09
2024-02,Ireland,Mobile,45-54,Male,606,31,3402.11
2024-02,Ireland,Mobile,45-54,Female,500,13,7493.13
2024-02,Ireland,Mobile,45-54,Unknown,110,6,3691.18
2024-02,Ireland,Mobile,55-64,Male,242,8,4032.07
2024-02,Ireland,Mobile,55-64,Female,414,9,3114.6
2024-02,Ireland,Mobile,55-64,Unknown,169,5,2052.18
2024-02,Ireland,Mobile,65+,Male,487,37,9413.26
2024-02,Ireland,Mobile,65+,Female,383,6,4045.44
2024-02,Ireland,Mobile,65+,Unknown,426,17,7945.4
2024-02,Ireland,Tablet,18-24,Male,588,26,14706.32
2024-02,Ireland,Tablet,18-24,Female,295,8,2164.54
2024-02,Ireland,Tablet,18-24,Unknown,584,13,8661.46
2024-02,Ireland,Tablet,25-34,Male,756,36,11020.15
2024-02,Ireland,Tablet,25-34,Female,365,8,4741.72
2024-02,Ireland,Tablet,25-34,Unknown,27,1,197.85
2024-02,Ireland,Tablet,35-44,Male,609,29,18619.51
2024-02,Ireland,Tablet,35-44,Female,423,22,7126.47
2024-02,Ireland,Tablet,35-44,Unknown,224,17,6591.96
2024-02,Ireland,Tablet,45-54,Male,508,5,2207.95
2024-02,Ireland,Tablet,45-54,Female,647,33,22311.28
2024-02,Ireland,Tablet,45-54,Unknown,233,5,2302.82
2024-02,Ireland,Tablet,55-64,Male,673,28,8312.71
2024-02,Ireland,Tablet,55-64,Female,214,4,1718.68
2024-02,Ireland,Tablet,55-64,Unknown,169,2,910.3
2024-02,Ireland,Tablet,65+,Male,475,13,5593.73
2024-02,Ireland,Tablet,65+,Female,760,18,4767.53
2024-02,Ireland,Tablet,65+,Unknown,234,14,6818.47
2024-03,United Kingdom,Desktop,18-24,Male,536,24,8644.39
2024-03,United Kingdom,Desktop,18-24,Female,365,17,7609.79
2024-03,United Kingdom,Desktop,18-24,Unknown,371,14,2294.53
2024-03,United Kingdom,Desktop,25-34,Male,563,39,4420.63
2024-03,United Kingdom,Desktop,25-34,Female,691,48,21626.17
2024-03,United Kingdom,Desktop,25-34,Unknown,77,2,728.38
2024-03,United Kingdom,Desktop,35-44,Male,74,0,0.0
2024-03,United Kingdom,Desktop,35-44,Female,640,18,12075.1
2024-03,United Kingdom,Desktop,35-44,Unknown,575,43,6947.83
2024-03,United Kingdom,Desktop,45-54,Male,319,21,7377.27
2024-03,United Kingdom,Desktop,45-54,Female,585,5,1516.12
2024-03,United Kingdom,Desktop,45-54,Unknown,438,19,12657.98
2024-03,United Kingdom,Desktop,55-64,Male,552,20,9946.24
2024-03,United Kingdom,Desktop,55-64,Female,215,15,7647.82
2024-03,United Kingdom,Desktop,55-64,Unknown,171,10,6817.94
2024-03,United Kingdom,Desktop,65+,Male,300,21,14490.62
2024-03,United Kingdom,Desktop,65+,Female,464,15,9446.49
2024-03,United Kingdom,Desktop,65+,Unknown,793,23,12780.67
2024-03,United Kingdom,Mobile,18-24,Male,23,0,0.0
2024-03,United Kingdom,Mobile,18-24,Female,686,34,22747.19
2024-03,United Kingdom,Mobile,18-24,Unknown,392,12,2177.14
2024-03,United Kingdom,Mobile,25-34,Male,572,41,26270.53
2024-03,United Kingdom,Mobile,25-34,Female,638,25,9574.43
2024-03,United Kingdom,Mobile,25-34,Unknown,565,28,17911.75
2024-03,United Kingdom,Mobile,35-44,Male,643,12,8104.56
2024-03,United Kingdom,Mobile,35-44,Female,677,22,15140.46
2024-03,United Kingdom,Mobile,35-44,Unknown,549,14,4119.3
2024-03,United Kingdom,Mobile,45-54,Male,567,25,13668.52
2024-03,United Kingdom,Mobile,45-54,Female,606,43,12062.05
2024-03,United Kingdom,Mobile,45-54,Unknown,794,11,3814.4
2024-03,United Kingdom,Mobile,55-64,Male,607,28,7630.37
2024-03,United Kingdom,Mobile,55-64,Female,203,12,7388.05
2024-03,United Kingdom,Mobile,55-64,Unknown,695,39,8483.18
2024-03,United Kingdom,Mobile,65+,Male,414,10,5320.54
2024-03,United Kingdom,Mobile,65+,Female,76,4,2440.37
2024-03,United Kingdom,Mobile,65+,Unknown,121,5,1632.12
2024-03,United Kingdom,Tablet,18-24,Male,273,21,9790.91
2024-03,United Kingdom,Tablet,18-24,Female,174,10,4856.2
2024-03,United Kingdom,Tablet,18-24,Unknown,407,14,9015.03
2024-03,United Kingdom,Tablet,25-34,Male,723,32,9925.34
2024-03,United Kingdom,Tablet,25-34,Female,307,13,8253.96
2024-03,United Kingdom,Tablet,25-34,Unknown,315,12,1571.56
2024-03,United Kingdom,Tablet,35-44,Male,163,6,1513.43
2024-03,United Kingdom,Tablet,35-44,Female,547,13,5942.04
2024-03,United Kingdom,Tablet,35-44,Unknown,328,21,6856.75
2024-03,United Kingdom,Tablet,45-54,Male,593,16,2607.54
2024-03,United Kingdom,Tablet,45-54,Female,66,5,1088.53
2024-03,United Kingdom,Tablet,45-54,Unknown,302,17,2605.53
2024-03,United Kingdom,Tablet,55-64,Male,574,35,4504.16
2024-03,United Kingdom,Tablet,55-64,Female,707,48,30314.17
2024-03,United Kingdom,Tablet,55-64,Unknown,248,17,6402.04
2024-03,United Kingdom,Tablet,65+,Male,710,15,5221.29
2024-03,United Kingdom,Tablet,65+,Female,117,3,1006.34
2024-03,United Kingdom,Tablet,65+,Unknown,435,25,10141.6
2024-03,United States,Desktop,18-24,Male,722,35,22115.97
2024-03,United States,Desktop,18-24,Female,395,17,9692.28
2024-03,United States,Desktop,18-24,Unknown,773,54,25270.13
2024-03,United States,Desktop,25-34,Male,550,30,19937.08
2024-03,United States,Desktop,25-34,Female,673,40,7320.1
2024-03,United States,Desktop,25-34,Unknown,289,6,3299.66
2024-03,United States,Desktop,35-44,Male,631,45,27968.75
2024-03,United States,Desktop,35-44,Female,770,49,18900.23
2024-03,United States,Desktop,35-44,Unknown,377,18,4839.04
2024-03,United States,Desktop,45-54,Male,219,4,2699.91
2024-03,United States,Desktop,45-54,Female,389,16,2372.96
2024-03,United States,Desktop,45-54,Unknown,481,16,4461.26
2024-03,United States,Desktop,55-64,Male,70,4,2239.67
2024-03,United States,Desktop,55-64,Female,524,12,5678.33
2024-03,United States,Desktop,55-64,Unknown,55,0,0.0
2024-03,United States,Desktop,65+,Male,461,13,1561.28
2024-03,United States,Desktop,65+,Female,333,12,6427.0
2024-03,United States,Desktop,65+,Unknown,128,7,3733.88
2024-03,United States,Mobile,18-24,Male,281,13,8777.0
2024-03,United States,Mobile,18-24,Female,273,15,4789.11
2024-03,United States,Mobile,18-24,Unknown,280,6,1321.03
2024-03,United States,Mobile,25-34,Male,544,41,14674.0
2024-03,United States,Mobile,25-34,Female,35,2,1298.54
2024-03,United States,Mobile,25-34,Unknown,612,43,5249.93
2024-03,United States,Mobile,35-44,Male,378,26,11501.67
2024-03,United States,Mobile,35-44,Female,72,1,247.31
2024-03,United States,Mobile,35-44,Unknown,253,20,9988.1
2024-03,United States,Mobile,45-54,Male,661,10,4600.04
2024-03,United States,Mobile,45-54,Female,614,27,12283.42
2024-03,United States,Mobile,45-54,Unknown,325,10,1482.1
2024-03,United States,Mobile,55-64,Male,442,25,7274.22
2024-03,United States,Mobile,55-64,Female,179,13,7442.93
2024-03,United States,Mobile,55-64,Unknown,228,9,2584.58
2024-03,United States,Mobile,65+,Male,252,10,6539.9
2024-03,United States,Mobile,65+,Female,413,26,8970.46
2024-03,United States,Mobile,65+,Unknown,394,3,1596.98
2024-03,United States,Tablet,18-24,Male,589,22,11060.03
2024-03,United States,Tablet,18-24,Female,688,47,20141.19
2024-03,United States,Tablet,18-24,Unknown,126,6,3265.35
2024-03,United States,Tablet,25-34,Male,572,20,6117.12
2024-03,United States,Tablet,25-34,Female,484,17,7072.89
2024-03,United States,Tablet,25-34,Unknown,498,14,2778.2
2024-03,United States,Tablet,35-44,Male,193,5,2689.98
2024-03,United States,Tablet,35-44,Female,463,10,3536.88
2024-03,United States,Tablet,35-44,Unknown,235,2,533.89
