date,channel,sessions,users,new_users,pageviews,bounce_rate,avg_session_duration_sec,conversions,revenue_gbp
2024-08-05,Email,612,510,275,1460,0.7105,219.6,22,14369.91
2024-08-05,Referral,554,420,252,2172,0.3753,107.1,23,11070.63
2024-08-05,Display,328,240,164,1140,0.6986,160.7,9,5655.45
2024-08-06,Organic Search,1843,1428,676,5441,0.5971,288.6,64,16302.94
2024-08-06,Paid Search,1289,974,678,4665,0.4427,255.5,46,6205.06
2024-08-06,Social Media,1066,935,434,3193,0.3708,310.5,38,4689.3
2024-08-06,Direct,855,619,418,2951,0.6609,308.5,16,9171.79
2024-08-06,Email,534,403,216,2239,0.6833,215.9,20,15414.98
2024-08-06,Referral,548,471,232,1346,0.644,67.9,6,3074.64
2024-08-06,Display,419,364,237,1193,0.4224,150.8,7,3489.48
2024-08-07,Organic Search,2308,1845,1108,10371,0.6864,303.8,130,67603.34
2024-08-07,Paid Search,1280,1013,485,4391,0.4421,155.1,28,20071.45
2024-08-07,Social Media,934,732,394,4016,0.6869,270.8,51,32465.34
2024-08-07,Direct,973,715,414,3592,0.4346,197.1,37,18807.31
2024-08-07,Email,570,460,230,1635,0.4881,111.5,32,13798.82
2024-08-07,Referral,505,370,168,1186,0.5357,218.5,12,10132.44
2024-08-07,Display,397,334,208,1336,0.3175,306.2,10,5488.53
2024-08-08,Organic Search,2300,1855,1131,8910,0.5244,72.3,57,14672.63
2024-08-08,Paid Search,1504,1095,718,6312,0.6102,196.2,28,10939.64
2024-08-08,Social Media,1088,941,446,4765,0.6748,245.2,14,3760.88
2024-08-08,Direct,802,659,299,3459,0.3865,239.2,45,5555.67
2024-08-08,Email,541,459,301,2414,0.7146,274.9,15,10973.77
2024-08-08,Referral,443,329,168,1641,0.6704,169.9,17,12759.06
2024-08-08,Display,380,286,191,1469,0.4145,239.5,11,4641.53
2024-08-09,Organic Search,1910,1650,1079,6248,0.5521,222.9,56,35172.55
2024-08-09,Paid Search,1295,1069,540,4701,0.3484,294.6,44,11169.48
2024-08-09,Social Media,970,844,433,3622,0.6909,163.5,35,11474.21
2024-08-09,Direct,895,659,316,3647,0.6713,307.1,33,15956.03
2024-08-09,Email,519,456,258,1226,0.396,276.6,9,6089.9
2024-08-09,Referral,558,423,255,1758,0.36,215.2,6,4809.24
2024-08-09,Display,394,295,148,1128,0.5389,306.6,10,8138.03
2024-08-10,Organic Search,1492,1157,578,5439,0.4644,99.8,36,5992.71
2024-08-10,Paid Search,770,578,355,2428,0.666,78.0,17,8599.39
2024-08-10,Social Media,673,499,344,1504,0.5876,166.6,24,13717.63
2024-08-10,Direct,511,444,240,1249,0.3436,120.8,14,7430.91
2024-08-10,Email,414,348,167,1092,0.5639,206.5,5,2968.35
2024-08-10,Referral,371,322,196,1030,0.5587,176.9,17,10514.56
2024-08-10,Display,244,189,131,778,0.6862,99.8,8,3063.19
2024-08-11,Organic Search,1179,969,478,5213,0.7196,289.3,33,4464.38
2024-08-11,Paid Search,926,688,388,3524,0.5274,119.0,27,19799.07
2024-08-11,Social Media,630,548,304,1954,0.608,175.4,18,6937.18
2024-08-11,Direct,536,420,264,1390,0.3911,109.7,10,7577.32
2024-08-11,Email,395,323,218,1349,0.6209,166.1,16,4413.84
2024-08-11,Referral,294,216,132,829,0.6498,261.4,12,1885.76
2024-08-11,Display,215,173,84,649,0.5174,106.9,6,3759.59
2024-08-12,Organic Search,1955,1616,837,7605,0.5366,100.5,58,40063.91
2024-08-12,Paid Search,1183,929,526,4948,0.3548,302.1,30,24033.14
2024-08-12,Social Media,1046,876,586,3894,0.6305,82.3,10,7494.42
2024-08-12,Direct,751,643,339,3202,0.3853,99.2,15,11005.43
2024-08-12,Email,554,479,285,2264,0.4995,242.9,13,2523.23
2024-08-12,Referral,515,445,217,1594,0.5236,220.8,9,4708.75
2024-08-12,Display,358,314,195,1528,0.71,232.6,6,2668.68
2024-08-13,Organic Search,2170,1609,877,6532,0.3716,65.2,96,68842.06
2024-08-13,Paid Search,1463,1190,589,6211,0.7075,306.1,56,42923.49
2024-08-13,Social Media,1155,995,464,2799,0.426,162.3,20,16896.29
2024-08-13,Direct,939,776,535,2694,0.5988,306.7,13,7280.69
2024-08-13,Email,627,453,304,1945,0.371,281.3,12,3894.95
2024-08-13,Referral,507,439,251,2166,0.3218,122.1,12,5372.64
2024-08-13,Display,352,255,162,1381,0.4924,80.9,13,2799.87
2024-08-14,Organic Search,2297,1883,1193,4929,0.4599,295.2,66,9653.67
2024-08-14,Paid Search,1358,1129,602,5469,0.6585,263.9,41,15159.91
2024-08-14,Social Media,1137,949,558,3721,0.412,297.5,63,11459.74
2024-08-14,Direct,903,696,401,2142,0.6405,269.6,13,2266.19
2024-08-14,Email,552,411,267,2191,0.6627,62.5,5,3545.5
2024-08-14,Referral,558,456,223,2010,0.666,179.8,29,20122.41
2024-08-14,Display,316,233,145,814,0.6133,81.1,4,3258.06
2024-08-15,Organic Search,1702,1441,732,3778,0.3334,143.3,62,28985.76
2024-08-15,Paid Search,1169,1026,616,2976,0.421,235.8,62,10212.91
2024-08-15,Social Media,905,652,322,2329,0.3604,200.9,53,33441.72
2024-08-15,Direct,909,665,330,2610,0.7166,102.2,37,20438.24
2024-08-15,Email,589,471,245,1839,0.6463,251.2,21,12558.73
2024-08-15,Referral,570,433,276,1285,0.3264,149.5,26,14884.67
2024-08-15,Display,391,286,183,1493,0.305,253.5,5,2746.71
2024-08-16,Organic Search,2241,1743,1081,8353,0.3277,128.2,116,52092.64
2024-08-16,Paid Search,1373,1094,628,5398,0.4317,319.8,26,14265.61
2024-08-16,Social Media,859,666,377,2755,0.6878,280.1,50,22922.27
2024-08-16,Direct,956,757,367,3729,0.4762,66.4,16,5619.33
2024-08-16,Email,652,535,294,1391,0.6324,232.1,12,6634.13
2024-08-16,Referral,450,330,180,1106,0.4417,65.6,13,4440.43
2024-08-16,Display,404,326,165,1320,0.604,172.5,23,5443.39
2024-08-17,Organic Search,1470,1072,740,3323,0.4358,183.9,35,10208.14
2024-08-17,Paid Search,939,796,441,2001,0.4294,101.2,38,23535.76
2024-08-17,Social Media,630,465,224,1749,0.6044,269.9,33,12862.88
2024-08-17,Direct,630,459,257,1953,0.388,144.8,13,9834.08
2024-08-17,Email,347,300,207,1383,0.5331,210.1,9,2357.06
2024-08-17,Referral,286,220,133,1267,0.3961,214.1,6,4310.1
2024-08-17,Display,229,182,82,761,0.3401,255.1,9,1614.19
2024-08-18,Organic Search,1280,1045,703,5631,0.4117,176.9,62,43253.4
2024-08-18,Paid Search,769,571,377,1723,0.4036,224.6,20,14442.62
2024-08-18,Social Media,638,474,245,1829,0.7138,217.2,23,16597.25
2024-08-18,Direct,574,501,300,1371,0.608,251.2,11,7734.75
2024-08-18,Email,342,289,160,1390,0.3046,127.9,5,692.29
2024-08-18,Referral,335,282,132,1077,0.6821,98.4,13,6829.46
2024-08-18,Display,235,197,93,647,0.4159,243.6,7,1672.42
2024-08-19,Organic Search,1749,1526,733,7315,0.5321,155.9,45,29068.47
2024-08-19,Paid Search,1284,1053,643,3915,0.4372,277.4,15,4897.85
2024-08-19,Social Media,1003,813,545,2240,0.6013,94.3,13,2204.32
2024-08-19,Direct,755,606,415,2011,0.617,312.8,20,8424.57
2024-08-19,Email,604,482,282,2028,0.5696,163.0,10,7206.78
2024-08-19,Referral,538,425,203,2306,0.4095,122.2,22,11596.41
2024-08-19,Display,304,259,131,669,0.392,120.5,5,3777.26
2024-08-20,Organic Search,1960,1512,966,7268,0.3081,259.0,67,40792.19
2024-08-20,Paid Search,1334,1077,495,4689,0.3877,211.5,13,8220.31
2024-08-20,Social Media,1003,781,526,2501,0.3894,199.4,55,36481.79
2024-08-20,Direct,784,634,366,1947,0.3847,218.0,20,7175.05
2024-08-20,Email,519,383,199,1125,0.5534,229.4,18,7490.78
2024-08-20,Referral,443,321,209,1720,0.6672,112.0,17,11313.66
2024-08-20,Display,384,317,212,1560,0.4516,74.1,15,8006.97
2024-08-21,Organic Search,2176,1654,955,6188,0.3909,107.0,58,28112.76
2024-08-21,Paid Search,1337,1116,629,4061,0.6166,299.4,45,25002.92
2024-08-21,Social Media,1062,877,600,2428,0.345,60.1,12,1878.25
2024-08-21,Direct,713,544,244,2258,0.6061,309.9,10,3886.76
2024-08-21,Email,581,508,322,1739,0.4176,229.9,14,2037.63
2024-08-21,Referral,432,320,180,1873,0.713,297.8,6,3508.79
2024-08-21,Display,395,334,223,1713,0.3733,89.3,18,8141.91
2024-08-22,Organic Search,2168,1802,933,4670,0.5366,76.5,96,26620.53
2024-08-22,Paid Search,1210,944,433,3796,0.4956,105.5,12,9301.3
2024-08-22,Social Media,1017,888,594,3868,0.6019,112.7,23,14030.16
2024-08-22,Direct,948,711,442,3834,0.7183,71.5,36,26841.91
2024-08-22,Email,565,470,304,2156,0.6119,134.5,8,3105.02
2024-08-22,Referral,532,429,233,2268,0.605,200.6,13,7627.09
2024-08-22,Display,337,273,148,1503,0.6223,98.4,14,10769.97
2024-08-23,Organic Search,2036,1598,1103,4698,0.4063,95.8,114,67395.53
2024-08-23,Paid Search,1225,987,612,5188,0.4443,298.8,72,16263.85
2024-08-23,Social Media,921,756,480,3815,0.541,314.1,45,32490.92
2024-08-23,Direct,803,683,457,3595,0.5285,195.1,31,9484.25
2024-08-23,Email,561,488,309,2099,0.6308,187.2,14,10228.71
2024-08-23,Referral,465,404,234,1890,0.392,151.3,14,9361.0
2024-08-23,Display,304,250,140,1247,0.676,109.0,3,2097.97
2024-08-24,Organic Search,1253,923,448,2848,0.699,122.9,37,26729.52
2024-08-24,Paid Search,814,598,390,1755,0.3131,91.5,15,10297.94
2024-08-24,Social Media,545,414,284,1696,0.4502,164.8,24,8139.78
2024-08-24,Direct,518,390,217,1820,0.5009,219.8,6,2872.04
2024-08-24,Email,307,236,108,1160,0.6617,159.8,11,2106.99
2024-08-24,Referral,330,270,145,1462,0.5059,67.1,3,1427.51
2024-08-24,Display,250,198,116,574,0.6042,246.1,14,6326.89
2024-08-25,Organic Search,1339,1015,706,2922,0.4301,262.1,70,19465.98
2024-08-25,Paid Search,779,562,270,3248,0.628,303.2,25,12162.83
2024-08-25,Social Media,616,512,280,2661,0.5746,72.7,24,15112.75
2024-08-25,Direct,532,459,240,1324,0.4219,146.2,8,1864.01
2024-08-25,Email,392,294,168,828,0.6258,269.8,21,14361.85
2024-08-25,Referral,268,200,107,1002,0.6551,119.5,8,5052.56
2024-08-25,Display,249,183,88,965,0.6976,206.3,7,2713.71
2024-08-26,Organic Search,2022,1462,849,7613,0.5666,87.6,68,22004.71
2024-08-26,Paid Search,1247,982,457,3405,0.6984,153.0,37,29269.6
2024-08-26,Social Media,1070,920,441,2663,0.5396,232.8,34,28813.64
2024-08-26,Direct,786,598,279,3140,0.3779,167.4,29,8396.7
2024-08-26,Email,487,361,225,1035,0.3252,264.9,7,4242.81
2024-08-26,Referral,489,352,235,1187,0.6867,283.8,24,6185.45
2024-08-26,Display,338,269,127,1024,0.566,200.8,16,3626.59
2024-08-27,Organic Search,1687,1352,899,3817,0.5156,316.7,64,19223.01
2024-08-27,Paid Search,1314,1122,606,3470,0.4102,75.5,41,30979.11
2024-08-27,Social Media,1029,745,460,4459,0.4641,217.7,54,35990.15
2024-08-27,Direct,723,591,382,3060,0.5713,256.4,12,6687.05
2024-08-27,Email,508,428,238,1104,0.3279,82.1,27,6109.06
2024-08-27,Referral,495,385,211,1591,0.6389,298.4,12,6129.15
2024-08-27,Display,321,246,169,1068,0.4622,286.5,14,8785.45
2024-08-28,Organic Search,2131,1740,1070,7410,0.4971,83.7,73,27007.03
2024-08-28,Paid Search,1222,1003,514,3352,0.4139,135.1,43,14986.69
2024-08-28,Social Media,1060,917,542,3112,0.4287,274.7,38,15976.1
2024-08-28,Direct,753,593,364,2969,0.674,96.2,36,12073.0
2024-08-28,Email,570,443,259,1636,0.6352,211.3,10,6489.53
2024-08-28,Referral,526,432,216,2101,0.6488,107.6,22,10621.11
2024-08-28,Display,311,248,128,1077,0.5257,98.0,12,3652.21
2024-08-29,Organic Search,2144,1822,1268,4519,0.3793,302.9,120,54237.03
2024-08-29,Paid Search,1387,1128,585,4801,0.3837,73.3,43,35975.46
2024-08-29,Social Media,967,769,420,2307,0.3761,153.9,48,7669.76
2024-08-29,Direct,890,680,399,2442,0.6292,300.7,39,10513.3
2024-08-29,Email,600,486,219,1746,0.5622,132.1,18,5188.62
2024-08-29,Referral,487,395,204,1668,0.6531,99.4,18,6321.67
2024-08-29,Display,307,260,170,794,0.5588,308.2,4,2642.13
2024-08-30,Organic Search,2142,1634,933,4990,0.6551,117.5,70,16864.33
2024-08-30,Paid Search,1086,820,391,2902,0.4296,210.7,43,17298.62
2024-08-30,Social Media,856,630,296,3261,0.4859,252.2,25,14224.72
2024-08-30,Direct,773,623,322,3259,0.5064,265.3,27,9588.2
2024-08-30,Email,535,437,288,1902,0.4566,242.9,21,13234.58
2024-08-30,Referral,451,381,191,1287,0.4701,124.7,11,3174.09
2024-08-30,Display,344,273,124,1494,0.4025,241.4,11,7744.81
2024-08-31,Organic Search,1170,907,494,3835,0.6042,296.4,16,4897.53
2024-08-31,Paid Search,715,556,388,2322,0.3708,281.9,30,16720.4
2024-08-31,Social Media,661,565,392,1966,0.6195,83.4,36,6747.66
2024-08-31,Direct,549,399,187,2380,0.4903,136.2,29,9376.13
2024-08-31,Email,389,294,155,1302,0.3974,84.0,4,2391.5
2024-08-31,Referral,328,286,196,827,0.5301,304.9,17,4971.8
2024-08-31,Display,236,177,111,533,0.3426,272.5,4,842.48
2024-09-01,Organic Search,1191,1002,632,2937,0.6915,123.9,12,8933.37
2024-09-01,Paid Search,836,670,304,2767,0.3239,95.1,10,2338.14
2024-09-01,Social Media,536,459,302,1863,0.4173,123.9,10,2002.1
2024-09-01,Direct,477,392,250,1078,0.4585,60.1,15,10547.28
2024-09-01,Email,362,283,165,1111,0.5205,310.1,20,7567.46
2024-09-01,Referral,310,258,164,1210,0.5199,166.0,10,4848.0
2024-09-01,Display,234,176,105,697,0.4253,217.1,7,2761.07
2024-09-02,Organic Search,1775,1367,683,3795,0.4829,226.0,30,22547.82
2024-09-02,Paid Search,1289,1082,662,3641,0.4027,64.3,27,11893.2
2024-09-02,Social Media,918,729,412,3871,0.4946,168.1,11,8930.24
2024-09-02,Direct,884,766,401,1969,0.4953,160.5,37,16145.66
2024-09-02,Email,542,421,243,1758,0.6923,285.8,18,6791.62
2024-09-02,Referral,418,362,177,1873,0.3613,244.9,9,1242.17
2024-09-02,Display,301,241,109,923,0.6354,179.7,12,3935.96
2024-09-03,Organic Search,1589,1275,613,5008,0.5048,258.5,18,12400.11
2024-09-03,Paid Search,1261,1022,477,5578,0.6918,158.3,54,23819.34
2024-09-03,Social Media,979,746,362,4205,0.3391,159.8,29,4366.85
2024-09-03,Direct,740,645,321,2565,0.4754,274.7,13,6751.56
2024-09-03,Email,486,421,189,1097,0.6607,129.0,16,2691.92
2024-09-03,Referral,454,398,271,1491,0.3336,179.5,24,13686.31
2024-09-03,Display,375,321,221,1019,0.5346,291.2,19,6865.42
2024-09-04,Organic Search,1917,1541,950,7869,0.5477,237.5,96,66062.99
2024-09-04,Paid Search,1084,921,514,2984,0.6948,138.1,63,53150.48
2024-09-04,Social Media,790,643,418,2147,0.6461,204.3,41,11473.25
2024-09-04,Direct,890,706,344,2079,0.5277,154.4,41,17469.4
2024-09-04,Email,495,362,177,1611,0.6899,77.2,12,9230.32
2024-09-04,Referral,447,380,185,1446,0.3129,303.8,7,2044.34
2024-09-04,Display,363,289,199,1274,0.4702,280.9,8,4525.74
2024-09-05,Organic Search,1634,1218,647,4909,0.3348,81.3,81,10222.01
2024-09-05,Paid Search,1182,944,446,5234,0.6394,228.5,70,8506.66
2024-09-05,Social Media,820,607,422,2443,0.588,275.0,22,11826.28
2024-09-05,Direct,671,578,307,1471,0.5448,316.9,27,19430.38
2024-09-05,Email,471,351,192,2112,0.3452,214.3,19,9576.83
2024-09-05,Referral,499,381,177,1773,0.4092,227.3,22,4183.69
2024-09-05,Display,334,277,126,1384,0.5793,240.7,16,6110.22
2024-09-06,Organic Search,1813,1390,870,5552,0.6389,121.1,107,37001.46
2024-09-06,Paid Search,1102,835,406,2724,0.3334,212.8,17,3376.24
2024-09-06,Social Media,890,662,310,3514,0.5888,210.6,40,17511.78
2024-09-06,Direct,687,565,387,2353,0.5468,303.7,14,6516.39
2024-09-06,Email,444,330,164,1002,0.3132,281.8,10,2561.91
2024-09-06,Referral,451,372,204,1714,0.4359,94.6,11,9082.58
2024-09-06,Display,315,242,164,1089,0.5939,61.9,15,12249.47
2024-09-07,Organic Search,1139,908,632,2796,0.6714,122.4,45,36839.51
2024-09-07,Paid Search,843,704,390,3329,0.5652,245.0,42,16476.91
2024-09-07,Social Media,497,396,259,1641,0.3886,146.5,21,13811.24
2024-09-07,Direct,501,403,270,2246,0.5572,219.2,15,12200.5
2024-09-07,Email,364,288,181,1242,0.5263,256.5,4,1451.21
2024-09-07,Referral,284,232,150,919,0.6689,301.6,15,8465.93
2024-09-07,Display,191,147,87,607,0.4261,229.5,2,575.03
2024-09-08,Organic Search,1304,991,511,4399,0.317,307.5,42,17211.41
2024-09-08,Paid Search,732,639,415,2017,0.6421,202.1,22,10698.13
2024-09-08,Social Media,660,559,340,1871,0.5521,73.3,39,10755.91
2024-09-08,Direct,522,399,191,1390,0.7155,205.8,13,6732.65
2024-09-08,Email,302,250,117,1103,0.6976,65.4,4,2668.28
2024-09-08,Referral,269,221,136,833,0.6805,113.1,4,765.0
2024-09-08,Display,234,180,105,799,0.3288,315.5,12,8912.55
2024-09-09,Organic Search,1514,1148,740,6066,0.6966,310.9,23,10337.19
2024-09-09,Paid Search,1013,853,550,3258,0.3513,233.7,24,4338.86
2024-09-09,Social Media,966,750,410,2467,0.6969,248.6,53,30361.03
2024-09-09,Direct,869,732,510,2163,0.4437,195.7,38,9946.29
2024-09-09,Email,583,490,263,1700,0.4635,256.8,8,3952.53
2024-09-09,Referral,486,366,182,1764,0.6249,254.4,6,5069.44
2024-09-09,Display,291,240,162,956,0.6238,160.7,12,3184.23
2024-09-10,Organic Search,1527,1210,545,4509,0.7148,302.8,64,27093.73
2024-09-10,Paid Search,1253,1096,729,2887,0.6541,214.6,47,9636.91
2024-09-10,Social Media,788,629,439,3027,0.4431,222.5,9,6567.44
2024-09-10,Direct,717,552,361,2010,0.6606,74.3,17,14004.21
2024-09-10,Email,450,342,186,1110,0.4428,167.1,6,3045.61
2024-09-10,Referral,386,296,155,831,0.7121,145.2,17,12830.56
2024-09-10,Display,357,291,192,1060,0.34,128.7,9,6916.84
2024-09-11,Organic Search,1593,1201,780,4230,0.4161,278.8,59,30394.06
2024-09-11,Paid Search,1254,1065,625,4371,0.59,137.3,47,15848.81
2024-09-11,Social Media,985,827,380,4240,0.4765,231.1,23,3633.98
2024-09-11,Direct,657,572,341,1548,0.5003,182.0,18,9281.41
2024-09-11,Email,467,380,224,1870,0.3344,103.8,19,10172.24
2024-09-11,Referral,488,400,181,1280,0.5974,104.0,28,21016.59
2024-09-11,Display,315,276,124,1056,0.4148,266.6,15,3853.67
2024-09-12,Organic Search,1776,1295,651,6572,0.3808,197.2,48,19934.4
2024-09-12,Paid Search,1156,1000,521,3118,0.6596,92.4,35,20765.03
2024-09-12,Social Media,875,766,422,2238,0.4062,93.3,16,9404.78
2024-09-12,Direct,665,550,265,1460,0.7192,253.7,30,18581.09
2024-09-12,Email,445,335,231,1548,0.5738,246.5,22,2860.98
2024-09-12,Referral,386,290,140,1481,0.63,285.9,10,4201.23
2024-09-12,Display,327,271,151,844,0.5667,113.8,9,6795.58
2024-09-13,Organic Search,1928,1592,911,8440,0.4837,125.5,61,14382.69
2024-09-13,Paid Search,1214,1036,660,4076,0.3856,88.7,29,9480.56
2024-09-13,Social Media,786,662,376,3089,0.3274,178.2,19,5391.26
2024-09-13,Direct,679,582,384,2996,0.4132,184.9,21,4566.35
2024-09-13,Email,539,443,241,2408,0.5317,226.9,9,2838.63
2024-09-13,Referral,418,318,150,1742,0.5169,140.7,12,1991.6
2024-09-13,Display,353,260,175,954,0.4026,309.0,19,14150.64
2024-09-14,Organic Search,1150,998,679,4146,0.7105,60.9,66,23693.01
2024-09-14,Paid Search,764,617,365,1607,0.3812,88.2,19,12878.93
2024-09-14,Social Media,520,441,263,1876,0.5813,309.8,19,7230.03
2024-09-14,Direct,465,381,256,1338,0.6603,152.8,22,11191.72
2024-09-14,Email,320,252,148,1201,0.3433,292.9,6,4515.5
2024-09-14,Referral,256,201,140,582,0.586,313.7,8,1752.61
2024-09-14,Display,215,162,76,583,0.6856,166.4,12,7072.85
2024-09-15,Organic Search,1250,1078,510,5395,0.5569,84.3,28,15589.73
2024-09-15,Paid Search,773,672,342,2506,0.4164,103.4,37,24121.23
2024-09-15,Social Media,631,503,351,2530,0.6727,86.0,22,6323.03
2024-09-15,Direct,490,352,219,2128,0.6164,204.6,8,5275.18
2024-09-15,Email,366,296,182,937,0.6454,120.9,4,1003.82
2024-09-15,Referral,307,230,120,689,0.4888,220.8,3,1949.38
2024-09-15,Display,213,165,105,836,0.6506,172.3,9,6556.88
2024-09-16,Organic Search,1538,1200,591,3359,0.3735,279.2,47,8550.42
2024-09-16,Paid Search,988,722,399,3105,0.5939,103.2,45,28845.78
2024-09-16,Social Media,955,768,518,3361,0.704,212.3,25,11268.26
2024-09-16,Direct,806,656,403,2109,0.4886,104.8,41,18241.12
2024-09-16,Email,462,377,256,1855,0.651,111.0,11,7523.64
2024-09-16,Referral,423,310,184,1697,0.3532,74.0,19,9680.24
2024-09-16,Display,338,273,149,1236,0.5992,272.3,4,1004.99
2024-09-17,Organic Search,1895,1606,819,4210,0.6605,201.4,25,12836.8
2024-09-17,Paid Search,958,770,364,2612,0.5305,275.3,11,5258.78
2024-09-17,Social Media,938,696,450,3542,0.3375,98.4,30,12844.48
2024-09-17,Direct,759,556,355,2433,0.5862,318.1,20,2883.35
2024-09-17,Email,415,300,184,895,0.64,67.9,10,6730.18
2024-09-17,Referral,465,378,177,1189,0.7003,85.5,22,11296.84
2024-09-17,Display,292,247,157,1037,0.6021,317.0,7,4274.83
2024-09-18,Organic Search,1843,1475,770,5162,0.3669,201.9,32,19447.83
2024-09-18,Paid Search,1102,844,489,4345,0.3632,274.3,26,14919.01
2024-09-18,Social Media,730,569,261,2294,0.311,215.8,7,2175.17
2024-09-18,Direct,670,519,277,1988,0.5167,197.8,20,10619.82
2024-09-18,Email,445,331,171,1177,0.4351,231.9,12,8637.03
2024-09-18,Referral,459,358,164,1750,0.5625,73.8,9,3774.91
2024-09-18,Display,334,270,163,1331,0.3071,222.3,13,10467.29
2024-09-19,Organic Search,1898,1422,662,5205,0.3197,91.8,56,40850.64
2024-09-19,Paid Search,960,776,451,2027,0.5627,127.3,50,12476.75
2024-09-19,Social Media,955,763,520,3187,0.4588,258.6,34,5672.6
2024-09-19,Direct,671,499,232,2530,0.56,136.7,12,6445.64
2024-09-19,Email,505,422,232,1252,0.4019,169.1,23,8943.03
2024-09-19,Referral,449,361,181,1276,0.6269,81.4,24,17282.09
2024-09-19,Display,281,246,134,829,0.6151,257.0,14,2112.5
2024-09-20,Organic Search,1625,1229,760,4738,0.5869,136.4,94,73822.53
2024-09-20,Paid Search,922,676,367,2846,0.4175,135.6,35,25016.15
2024-09-20,Social Media,838,726,466,3229,0.4547,204.6,29,7257.88
2024-09-20,Direct,821,634,439,2641,0.6493,76.0,36,5306.58
2024-09-20,Email,505,368,244,1349,0.6849,114.3,24,9100.71
2024-09-20,Referral,459,349,184,1744,0.4658,117.7,7,1362.12
2024-09-20,Display,262,213,123,1003,0.6307,201.5,10,2649.92
2024-09-21,Organic Search,1112,912,455,2913,0.4701,144.0,23,17575.21
2024-09-21,Paid Search,769,642,442,3309,0.557,191.3,36,12925.15
2024-09-21,Social Media,523,415,238,1609,0.5321,284.6,28,3578.13
2024-09-21,Direct,419,356,248,909,0.3448,262.4,6,1280.23
2024-09-21,Email,318,275,140,955,0.4984,242.7,7,2289.45
2024-09-21,Referral,309,228,143,957,0.3013,221.5,6,2331.42
2024-09-21,Display,210,155,71,597,0.3298,92.0,7,4784.24
2024-09-22,Organic Search,1006,811,410,3071,0.5005,277.9,39,26218.16
2024-09-22,Paid Search,671,501,315,2925,0.5548,191.5,9,4044.99
2024-09-22,Social Media,511,402,190,2218,0.5921,282.9,12,5992.4
2024-09-22,Direct,447,375,246,1615,0.6268,147.7,15,6130.69
2024-09-22,Email,301,254,117,1133,0.3489,93.5,14,1863.64
2024-09-22,Referral,231,173,120,773,0.3853,161.6,12,2214.21
2024-09-22,Display,213,154,75,680,0.4346,253.7,3,744.36
2024-09-23,Organic Search,1506,1300,700,6117,0.5138,107.7,58,27511.25
2024-09-23,Paid Search,1167,919,542,4978,0.5609,315.8,60,19919.56
2024-09-23,Social Media,936,691,363,3211,0.6334,316.1,45,16654.71
2024-09-23,Direct,649,556,377,2510,0.522,165.9,13,7682.34
2024-09-23,Email,486,359,170,1452,0.5903,64.7,24,11769.64
2024-09-23,Referral,472,383,178,1318,0.5411,303.1,21,9466.14
2024-09-23,Display,272,230,126,961,0.5406,305.1,8,4606.99
2024-09-24,Organic Search,1787,1535,942,7313,0.5695,257.5,84,51526.72
2024-09-24,Paid Search,1134,971,458,3802,0.361,263.7,44,25733.28
2024-09-24,Social Media,835,620,366,2343,0.6244,290.7,32,22348.09
2024-09-24,Direct,776,677,455,1831,0.6525,269.8,16,11036.57
2024-09-24,Email,506,399,235,2229,0.323,221.8,5,2636.37
2024-09-24,Referral,366,301,169,1135,0.6745,226.9,6,1665.67
2024-09-24,Display,297,261,132,1056,0.4368,232.3,16,9514.21
2024-09-25,Organic Search,1821,1462,898,6276,0.3073,272.9,44,5378.68
2024-09-25,Paid Search,997,782,481,4442,0.6789,207.2,31,4397.54
2024-09-25,Social Media,887,749,413,3487,0.5287,98.1,38,7153.62
2024-09-25,Direct,707,573,307,2554,0.6879,116.3,26,18469.93
2024-09-25,Email,408,347,232,1607,0.639,141.6,10,7943.93
2024-09-25,Referral,360,307,197,1100,0.3626,212.8,17,12585.57
2024-09-25,Display,270,233,154,1106,0.369,255.6,2,1214.87
2024-09-26,Organic Search,1623,1324,896,4924,0.7193,90.4,95,38251.45
2024-09-26,Paid Search,946,693,345,3375,0.6459,274.1,10,8101.01
2024-09-26,Social Media,778,567,347,1783,0.5645,79.0,36,5747.62
2024-09-26,Direct,673,503,305,1729,0.5446,175.3,20,4497.26
2024-09-26,Email,493,372,193,1055,0.508,175.1,11,2623.37
2024-09-26,Referral,430,340,164,1319,0.6625,234.6,17,6315.87
2024-09-26,Display,293,215,143,1125,0.6469,299.9,16,13389.56
2024-09-27,Organic Search,1638,1423,664,6497,0.3095,303.5,71,22140.88
2024-09-27,Paid Search,1178,885,498,2725,0.3557,302.2,32,25579.07
2024-09-27,Social Media,731,633,348,2354,0.6894,180.7,14,11860.25
2024-09-27,Direct,773,640,300,1926,0.4595,116.9,24,17336.93
2024-09-27,Email,525,404,229,1790,0.7101,157.8,10,4466.67
2024-09-27,Referral,448,361,190,1577,0.6049,103.9,17,2633.02
2024-09-27,Display,318,243,111,1291,0.4811,134.0,4,1799.08
2024-09-28,Organic Search,1095,934,513,3703,0.6896,295.3,51,24722.28
2024-09-28,Paid Search,670,580,271,2748,0.5684,288.3,36,19798.74
2024-09-28,Social Media,570,419,208,1907,0.7089,104.6,21,13780.62
2024-09-28,Direct,444,371,223,1181,0.4789,274.8,23,11815.85
2024-09-28,Email,330,282,139,1232,0.4337,67.6,7,4673.89
2024-09-28,Referral,295,213,137,1036,0.6021,171.5,12,10151.54
